InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704312000000,1704313800000,42596.66000000,42771.09000000,42518.70000000,42720.00000000,1009.74302000,30,30,False
1704313800000,1704315600000,42719.99000000,42846.17000000,42643.07000000,42721.02000000,921.79685000,30,30,False
1704315600000,1704317400000,42721.02000000,42900.11000000,42581.10000000,42816.00000000,966.97682000,30,30,False
1704317400000,1704319200000,42815.99000000,42966.27000000,42757.78000000,42917.62000000,725.55373000,30,30,False
1704319200000,1704321000000,42917.61000000,42941.10000000,42654.65000000,42688.81000000,956.65626000,30,30,False
1704321000000,1704322800000,42688.81000000,42758.86000000,42596.24000000,42749.68000000,429.22965000,30,30,False
1704322800000,1704324600000,42749.69000000,42781.10000000,42591.09000000,42766.43000000,676.72819000,30,30,False
1704324600000,1704326400000,42766.44000000,42845.23000000,42695.19000000,42845.23000000,449.04428000,30,30,False
1704326400000,1704328200000,42845.23000000,42983.77000000,42754.00000000,42890.36000000,1194.14251000,30,30,False
1704328200000,1704330000000,42890.35000000,42943.24000000,42816.07000000,42874.01000000,425.69996000,30,30,False
1704330000000,1704331800000,42874.00000000,42936.79000000,42613.77000000,42712.00000000,795.92220000,30,30,False
1704331800000,1704333600000,42712.00000000,42764.78000000,42633.64000000,42708.01000000,542.04307000,30,30,False
1704333600000,1704335400000,42708.01000000,42958.94000000,42690.02000000,42884.01000000,616.59983000,30,30,False
1704335400000,1704337200000,42884.00000000,43219.36000000,42863.35000000,43138.49000000,639.57287000,30,30,False
1704337200000,1704339000000,43138.50000000,43220.56000000,43018.34000000,43040.35000000,780.97173000,30,30,False
1704339000000,1704340800000,43040.36000000,43147.72000000,43002.15000000,43102.80000000,493.18638000,30,30,False
1704340800000,1704342600000,43102.79000000,43136.00000000,42955.50000000,43128.00000000,724.78644000,30,30,False
1704342600000,1704344400000,43128.00000000,43200.00000000,43067.89000000,43149.99000000,355.22748000,30,30,False
1704344400000,1704346200000,43149.99000000,43200.00000000,43074.88000000,43088.04000000,414.06849000,30,30,False
1704346200000,1704348000000,43088.04000000,43273.08000000,43072.70000000,43183.74000000,557.23397000,30,30,False
1704348000000,1704349800000,43183.74000000,43232.95000000,43086.59000000,43131.99000000,548.03032000,30,30,False
1704349800000,1704351600000,43131.99000000,43217.39000000,43101.10000000,43155.46000000,441.95637000,30,30,False
1704351600000,1704353400000,43155.46000000,43261.64000000,42970.39000000,43061.96000000,1093.11848000,30,30,False
1704353400000,1704355200000,43061.96000000,43174.79000000,42756.97000000,42763.08000000,1308.97474000,30,30,False
1704355200000,1704357000000,42763.08000000,42975.38000000,42699.83000000,42939.24000000,1028.24554000,30,30,False
1704357000000,1704358800000,42939.24000000,42953.08000000,42779.20000000,42849.66000000,622.08307000,30,30,False
1704358800000,1704360600000,42849.67000000,43029.51000000,42849.66000000,42987.65000000,557.59948000,30,30,False
1704360600000,1704362400000,42987.65000000,43084.38000000,42930.00000000,43007.74000000,854.37965000,30,30,False
1704362400000,1704364200000,43007.73000000,43080.16000000,42616.28000000,42786.61000000,1144.38022000,30,30,False
1704364200000,1704366000000,42786.61000000,43100.00000000,42726.34000000,43073.26000000,1105.95211000,30,30,False
1704366000000,1704367800000,43073.26000000,43150.02000000,42927.33000000,43109.53000000,731.69618000,30,30,False
1704367800000,1704369600000,43109.53000000,43233.81000000,43109.53000000,43176.32000000,702.07324000,30,30,False
1704369600000,1704371400000,43176.33000000,43423.95000000,43097.06000000,43171.11000000,1307.03620000,30,30,False
1704371400000,1704373200000,43171.11000000,43383.89000000,43131.90000000,43378.12000000,931.84805000,30,30,False
1704373200000,1704375000000,43378.11000000,43385.33000000,43222.23000000,43238.52000000,768.35860000,30,30,False
1704375000000,1704376800000,43238.51000000,43484.84000000,43167.27000000,43346.68000000,890.48194000,30,30,False
1704376800000,1704378600000,43346.67000000,43423.93000000,43258.48000000,43331.50000000,826.10321000,30,30,False
1704378600000,1704380400000,43331.49000000,43753.15000000,43250.00000000,43676.07000000,1823.70349000,30,30,False
1704380400000,1704382200000,43676.07000000,44199.99000000,43608.00000000,44154.01000000,2612.12376000,30,30,False
1704382200000,1704384000000,44154.01000000,44329.99000000,43956.04000000,44051.10000000,2439.35498000,30,30,False
1704384000000,1704385800000,44051.10000000,44134.80000000,43801.00000000,43875.99000000,1652.71083000,30,30,False
1704385800000,1704387600000,43875.98000000,44029.94000000,43777.86000000,43915.71000000,1111.73955000,30,30,False
1704387600000,1704389400000,43915.70000000,44225.75000000,43841.56000000,44085.60000000,1262.25839000,30,30,False
1704389400000,1704391200000,44085.61000000,44114.96000000,43827.69000000,43990.01000000,1248.63349000,30,30,False
1704391200000,1704393000000,43990.01000000,44109.92000000,43881.31000000,43976.26000000,888.00231000,30,30,False
1704393000000,1704394800000,43976.26000000,44152.09000000,43976.25000000,44048.96000000,632.18447000,30,30,False
1704394800000,1704396600000,44048.95000000,44419.62000000,44040.15000000,44384.21000000,1330.88214000,30,30,False
1704396600000,1704398400000,44384.21000000,44437.50000000,43910.01000000,43956.48000000,1273.11058000,30,30,False
1704398400000,1704400200000,43956.48000000,44079.73000000,43890.90000000,44071.09000000,714.72311000,30,30,False
1704400200000,1704402000000,44071.10000000,44690.00000000,44065.43000000,44113.68000000,2328.66664000,30,30,False
