InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1642003200000,1642010400000,43560.29000000,43867.19000000,43317.00000000,43841.57000000,2775.00233000,120,120,False
1642010400000,1642017600000,43841.56000000,43886.26000000,43526.30000000,43743.11000000,1826.65068000,120,120,False
1642017600000,1642024800000,43743.10000000,44322.00000000,43629.39000000,43773.09000000,3044.37214000,120,120,False
1642024800000,1642032000000,43776.60000000,44032.19000000,43742.97000000,43902.66000000,1351.82147000,120,120,False
1642032000000,1642039200000,43902.65000000,44075.42000000,43516.92000000,43548.57000000,2226.69624000,120,120,False
1642039200000,1642046400000,43548.58000000,43684.28000000,43422.72000000,43509.93000000,1752.94099000,120,120,False
1642046400000,1642053600000,43505.99000000,43763.57000000,43483.20000000,43662.68000000,1421.53172000,120,120,False
1642053600000,1642060800000,43662.68000000,43795.44000000,43537.42000000,43699.99000000,1910.27247000,120,120,False
1642060800000,1642068000000,43699.99000000,43991.78000000,43668.87000000,43883.00000000,2082.89291000,120,120,False
1642068000000,1642075200000,43883.00000000,44014.51000000,43500.00000000,43602.31000000,2524.76094000,120,120,False
1642075200000,1642082400000,43603.58000000,43939.00000000,43575.05000000,43924.62000000,1792.44900000,120,120,False
1642082400000,1642089600000,43924.61000000,44500.00000000,42871.01000000,43200.00000000,9759.43385000,120,120,False
1642089600000,1642096800000,43200.01000000,43500.00000000,42565.01000000,42822.12000000,4590.08881000,120,120,False
1642096800000,1642104000000,42822.12000000,42962.96000000,42535.00000000,42700.67000000,2355.57600000,120,120,False
1642104000000,1642111200000,42700.67000000,42879.76000000,42311.22000000,42810.99000000,2790.45018000,120,120,False
1642111200000,1642118400000,42810.99000000,42888.18000000,42466.64000000,42560.11000000,1703.78451000,120,120,False
1642118400000,1642125600000,42558.35000000,42784.00000000,42362.91000000,42581.12000000,2298.51932000,120,120,False
1642125600000,1642132800000,42581.12000000,42738.47000000,42425.03000000,42623.87000000,2236.40247000,120,120,False
1642132800000,1642140000000,42623.87000000,42905.15000000,42610.02000000,42894.92000000,1808.69143000,120,120,False
1642140000000,1642147200000,42895.00000000,42978.10000000,42599.99000000,42660.01000000,2207.13730000,120,120,False
1642147200000,1642154400000,42660.00000000,42688.84000000,42244.37000000,42548.53000000,2858.98820000,120,120,False
1642154400000,1642161600000,42548.52000000,42611.63000000,41826.82000000,42012.94000000,4769.34468000,120,120,False
1642161600000,1642168800000,42012.94000000,42321.23000000,41725.95000000,42165.00000000,3366.44059000,120,120,False
1642168800000,1642176000000,42165.01000000,43347.42000000,42117.81000000,43109.00000000,5630.96138000,120,120,False
1642176000000,1642183200000,43109.00000000,43270.96000000,42863.00000000,42913.26000000,2641.71408000,120,120,False
1642183200000,1642190400000,42913.26000000,43408.00000000,42777.00000000,43077.93000000,1989.90351000,120,120,False
1642190400000,1642197600000,43077.93000000,43448.78000000,43000.00000000,43293.89000000,1456.18744000,120,120,False
1642197600000,1642204800000,43296.29000000,43393.75000000,43003.00000000,43059.96000000,1376.59252000,120,120,False
1642204800000,1642212000000,43059.96000000,43174.00000000,42864.49000000,42967.80000000,1488.36730000,120,120,False
1642212000000,1642219200000,42967.80000000,43121.05000000,42905.07000000,42927.96000000,1484.82716000,120,120,False
1642219200000,1642226400000,42927.95000000,43050.00000000,42712.94000000,42985.96000000,1613.65117000,120,120,False
1642226400000,1642233600000,42985.97000000,43099.81000000,42873.53000000,43088.12000000,1247.12671000,120,120,False
1642233600000,1642240800000,43088.12000000,43117.18000000,42884.01000000,43061.70000000,1291.54763000,120,120,False
