InicioUtcMs,FinUtcMsExclusivo,Open,High,Low,Close,Volume,MinutosEsperados,MinutosRecibidos,EsParcial
1704434400000,1704441600000,43644.16000000,43926.00000000,43578.08000000,43777.47000000,2212.20509000,120,120,False
1704441600000,1704448800000,43777.48000000,44324.80000000,43771.10000000,44147.21000000,3618.24626000,120,120,False
1704448800000,1704456000000,44147.22000000,44157.03000000,43433.00000000,43771.34000000,3437.39097000,120,120,False
1704456000000,1704463200000,43771.34000000,44110.07000000,43616.00000000,43986.01000000,3860.25371000,120,120,False
1704463200000,1704470400000,43986.01000000,44062.36000000,43100.00000000,43500.01000000,6184.02669000,120,120,False
1704470400000,1704477600000,43500.01000000,43627.57000000,43100.46000000,43609.53000000,4942.16721000,120,120,False
1704477600000,1704484800000,43609.52000000,43808.07000000,43418.00000000,43600.00000000,2517.90892000,120,120,False
1704484800000,1704492000000,43600.00000000,44357.46000000,43580.51000000,43946.26000000,4109.94684000,120,120,False
1704492000000,1704499200000,43946.26000000,44318.61000000,43764.42000000,44145.11000000,2734.19972000,120,120,False
1704499200000,1704506400000,44145.12000000,44214.42000000,43906.19000000,43970.64000000,1737.10324000,120,120,False
1704506400000,1704513600000,43970.65000000,44018.57000000,43812.50000000,43931.10000000,1386.35869000,120,120,False
1704513600000,1704520800000,43931.10000000,43971.10000000,43588.00000000,43698.72000000,1597.01755000,120,120,False
1704520800000,1704528000000,43698.72000000,43700.34000000,43397.05000000,43653.20000000,2645.78001000,120,120,False
1704528000000,1704535200000,43653.20000000,43756.00000000,43551.28000000,43651.90000000,1375.74640000,120,120,False
1704535200000,1704542400000,43651.90000000,43771.10000000,43584.00000000,43671.96000000,1073.80357000,120,120,False
1704542400000,1704549600000,43671.97000000,43750.00000000,43527.27000000,43704.07000000,1004.85925000,120,120,False
1704549600000,1704556800000,43704.08000000,43920.08000000,43703.41000000,43867.17000000,1605.27913000,120,120,False
1704556800000,1704564000000,43867.17000000,44000.00000000,43828.50000000,43963.72000000,1381.21668000,120,120,False
1704564000000,1704571200000,43963.73000000,44148.58000000,43830.88000000,43906.36000000,1590.02764000,120,120,False
1704571200000,1704578400000,43906.35000000,43961.33000000,43611.19000000,43889.43000000,1310.53263000,120,120,False
1704578400000,1704585600000,43889.43000000,43980.00000000,43732.50000000,43968.32000000,1127.33665000,120,120,False
1704585600000,1704592800000,43968.32000000,44259.29000000,43915.56000000,43967.72000000,2027.63376000,120,120,False
1704592800000,1704600000000,43967.71000000,44089.10000000,43833.40000000,43940.41000000,1369.80401000,120,120,False
1704600000000,1704607200000,43940.41000000,44067.84000000,43843.52000000,43885.47000000,1065.03356000,120,120,False
1704607200000,1704614400000,43885.48000000,44100.00000000,43858.00000000,44080.00000000,1282.08431000,120,120,False
1704614400000,1704621600000,44080.00000000,44167.81000000,43880.65000000,43938.90000000,1611.67516000,120,120,False
1704621600000,1704628800000,43938.90000000,44118.19000000,43906.91000000,44061.10000000,1412.05985000,120,120,False
1704628800000,1704636000000,44061.10000000,44449.98000000,43969.62000000,44409.31000000,2872.11440000,120,120,False
1704636000000,1704643200000,44409.31000000,44480.59000000,43945.15000000,44047.57000000,3100.87471000,120,120,False
1704643200000,1704650400000,44047.57000000,44185.00000000,43700.00000000,44064.84000000,2483.93459000,120,120,False
1704650400000,1704657600000,44064.83000000,44262.53000000,44035.25000000,44244.77000000,1106.95687000,120,120,False
1704657600000,1704664800000,44244.77000000,44269.92000000,44110.45000000,44231.53000000,1079.22219000,120,120,False
1704664800000,1704672000000,44231.53000000,44231.54000000,43572.09000000,43929.02000000,3612.45739000,120,120,False
1704672000000,1704679200000,43929.01000000,43986.00000000,43610.25000000,43713.06000000,2824.05580000,120,120,False
1704679200000,1704686400000,43713.07000000,43800.07000000,43175.00000000,43518.20000000,4547.93518000,120,120,False
1704686400000,1704693600000,43518.20000000,43650.00000000,43430.79000000,43641.74000000,2249.29139000,120,120,False
1704693600000,1704700800000,43641.74000000,44341.80000000,43584.87000000,43974.55000000,4908.14082000,120,120,False
1704700800000,1704708000000,43974.55000000,44069.41000000,43641.73000000,43720.46000000,1953.92395000,120,120,False
1704708000000,1704715200000,43720.45000000,44688.00000000,43689.26000000,44635.99000000,4682.34372000,120,120,False
1704715200000,1704722400000,44636.00000000,45200.00000000,44350.00000000,44911.58000000,10840.87446000,120,120,False
1704722400000,1704729600000,44911.58000000,45333.00000000,44667.22000000,44963.04000000,6371.66432000,120,120,False
1704729600000,1704736800000,44963.04000000,45668.88000000,44793.97000000,45648.00000000,6825.97227000,120,120,False
1704736800000,1704744000000,45648.01000000,47248.99000000,45648.00000000,46979.35000000,17637.00505000,120,120,False
1704744000000,1704751200000,46979.36000000,47207.16000000,46653.84000000,47071.41000000,6235.68396000,120,120,False
1704751200000,1704758400000,47071.41000000,47120.00000000,46799.18000000,46951.04000000,3737.68497000,120,120,False
1704758400000,1704765600000,46951.04000000,47150.00000000,46230.00000000,46556.62000000,7033.76335000,120,120,False
1704765600000,1704772800000,46556.62000000,46974.42000000,46483.83000000,46926.96000000,3068.36596000,120,120,False
1704772800000,1704780000000,46926.96000000,46940.00000000,46599.43000000,46714.67000000,2579.98695000,120,120,False
1704780000000,1704787200000,46714.66000000,46931.70000000,46665.84000000,46825.51000000,2127.42286000,120,120,False
1704787200000,1704794400000,46825.52000000,46874.94000000,46407.90000000,46491.99000000,2902.70951000,120,120,False
1704794400000,1704801600000,46491.99000000,46680.00000000,46381.10000000,46615.99000000,3116.12540000,120,120,False
1704801600000,1704808800000,46616.00000000,47051.21000000,45450.00000000,46834.00000000,9458.13425000,120,120,False
1704808800000,1704816000000,46834.01000000,47010.00000000,46429.31000000,46868.09000000,6353.68933000,120,120,False
